Polygon,Latitude,Longitude,Result,Perimeter
236,62.498637086081565,-153.49723965854244,Fails,1068.3389300258832
237,62.49809945449958,-153.50672892853925,Passes,6981.524878546306
238,62.5016932532275,-153.51192111203474,Fails,116.80704291101573
239,62.50145037539142,-153.52232382483106,Fails,1089.7432994998985
240,62.50416450096009,-153.51708319568047,Fails,213.6302418453552
241,62.501899174731086,-153.5258430026824,Passes,2346.94532876125
242,62.50488013364021,-153.5309112119616,Fails,67.62465416160417
243,62.50534212435776,-153.52680035011377,Fails,252.05108618584757
244,62.50567578432044,-153.53752438553937,Fails,378.07456628789066
245,62.506538166993174,-153.52978960116397,Fails,38.42285868440207
246,62.50768378319081,-153.5267321586734,Fails,224.37696337710918
247,62.50613131710322,-153.53449561413623,Passes,1896.489801307409
248,62.50821943496703,-153.5224130142888,Fails,224.3756296981429
249,62.50884825566592,-153.52768470661405,Fails,224.37425433387514
250,62.510072245005055,-153.5323228502652,Fails,202.85922261426546
251,62.50595285962537,-153.5223007597895,Passes,2631.103716590602
252,62.512203542051694,-153.51682192097365,Fails,87.59546723109753
253,62.511800325647904,-153.5311722683602,Fails,912.8524555143536
254,62.51224871157727,-153.53880290085706,Fails,749.9396389223349
255,62.51354245959421,-153.53362326858127,Fails,233.5847588805865
256,62.51380790162929,-153.53498627628298,Fails,865.1833756003537
257,62.514975300370395,-153.53654102638194,Fails,213.60333169382187
258,62.5154721488925,-153.53561352099018,Fails,221.2840936703609
259,62.51702810843502,-153.53721163356445,Fails,897.4268848390178
260,62.51856742529778,-153.525505453909,Fails,587.0096901190495
261,62.525736093906474,-153.53625478658915,Fails,1057.1715830218507
262,62.477746683744385,-153.590965828798,Passes,2172.3589201421746
263,62.47974204879948,-153.60000067030757,Passes,2404.586471241898
264,62.48310164965125,-153.59748241360916,Fails,185.99269369206806
265,62.48830932142454,-153.5840252415531,Fails,1168.241036104138
266,62.51707412196834,-153.56746494417996,Fails,417.9766388832786
267,62.51929300497211,-153.5691537769141,Fails,371.8737264354912
268,62.51997462021245,-153.56973963470813,Fails,224.35005218225496
269,62.52486379878921,-153.55194205607035,Fails,29.194571016812127
270,62.52348858042894,-153.56507155935714,Fails,997.2571460122505
271,62.525558495942256,-153.57396190253002,Fails,262.74905495421075
272,62.525634006502386,-153.55084376799255,Fails,262.7491244252965
273,62.530292189720406,-153.54490953070328,Fails,338.0051603964022
274,62.5303417833476,-153.58326312245723,Fails,321.12170361309086
275,62.53546391914183,-153.5722799141028,Fails,38.40496303086403
276,62.53564358219866,-153.5725134760767,Fails,29.19123614084063
277,62.53564358219866,-153.5723338130199,Fails,29.19123614345035
278,62.5303495107909,-153.55425693210347,Passes,7863.089129760405
279,62.53606334043141,-153.57098307349267,Fails,127.52853240029442
280,62.536308335508906,-153.585648227554,Fails,145.95524968888228
281,62.535289389315196,-153.56998108251383,Fails,1227.500258860291
282,62.53793058722787,-153.56291841200076,Fails,204.3338588377992
283,62.53858834525382,-153.5878301794401,Fails,279.5861837998883
284,62.53860489806134,-153.59535333746138,Fails,262.7129543524429
285,62.53896734874989,-153.5915936927114,Fails,38.402795226256124
