Polygon,Latitude,Longitude,Result,Perimeter
154,61.384987542257576,-149.9061534305455,Fails,128.59121077393323
155,61.67524835456907,-149.90650862647394,Fails,312.5011732250003
156,61.328446437557275,-149.90792097280928,Fails,875.5796691927751
157,61.33071173204231,-149.90647442854038,Fails,295.6194647321386
158,61.55595530638246,-149.90771051037134,Fails,909.5495023233419
159,61.67637986011037,-149.9087417763175,Fails,339.91093406897255
160,61.495298032494595,-149.90884995238963,Fails,254.2505585480799
161,61.4086665824556,-149.9099666240446,Fails,1039.109313508755
162,61.55700094537317,-149.9116271650101,Fails,29.49264321570228
163,61.55639814484114,-149.9126636349896,Fails,439.55170215963926
164,61.508556370587605,-149.90808466581663,Passes,4155.506722428192
165,61.539028057974804,-149.91344816571575,Fails,1245.785364389697
166,61.460582969298045,-149.914415535652,Fails,264.81125841019445
167,61.6997134642528,-149.91387196876528,Fails,742.5855590024773
168,61.51134621920305,-149.91828719641217,Fails,302.7564129793963
169,61.547849527454,-149.91997879254728,Fails,1106.6039644675907
170,61.50184574287583,-149.92127676609607,Fails,709.5374734250163
171,61.52124799706521,-149.92042706153333,Fails,255.08100702022304
172,61.70023044795621,-149.92061982942488,Fails,205.1053892361469
173,61.561146205763535,-149.92410259595925,Passes,1772.358517403643
174,61.519616485401585,-149.92095424427433,Fails,243.71023817910321
175,61.6814088379814,-149.92200207981008,Fails,582.9465139132877
176,61.475504051105716,-149.92273077484484,Fails,1019.0936585404878
177,61.54391321295858,-149.92197405225122,Fails,1782.3859910834274
178,61.56456337804194,-149.92283399368534,Fails,923.7065250168632
179,61.2978044819776,-149.92136215974253,Passes,1574.5377999917328
180,61.46958306946042,-149.92436822543087,Fails,790.7669748028924
181,61.484591114381644,-149.9361900622945,Passes,9032.395393680279
182,61.485022791579304,-149.9295909040774,Fails,87.64067480814877
183,61.481310532833774,-149.9509194755375,Fails,438.2313500790798
184,61.57180087864503,-149.9291923588668,Passes,10869.32576932487
185,61.462722882828096,-149.92624996650966,Fails,698.0832669226129
186,61.521472002493496,-149.9272192425096,Fails,689.9595653852589
187,61.698180175425385,-149.92962099354375,Passes,2519.211173520885
188,61.518937908392466,-149.92914242186035,Fails,166.5749341605563
189,61.366445276740116,-149.92783205408335,Fails,1510.8650556228708
190,61.29854401287539,-149.9305742196144,Fails,1066.2850893012685
191,61.485022791579304,-149.9296550694548,Fails,87.64067480814877
192,61.72298223265075,-149.92981334405246,Fails,244.99779976595622
193,61.527624876465964,-149.9305682876653,Fails,401.6401744001048
194,61.412073803043384,-149.93073380268254,Fails,639.3975381377581
195,61.46139152133425,-149.93709374184755,Passes,5571.383492433943
196,61.723823790267666,-149.93191462974613,Fails,581.4793552102919
197,61.702095158779905,-149.93226585420746,Fails,430.1784843812689
198,61.72027017603105,-149.93328682981777,Fails,301.7947747217372
199,61.33072509645216,-149.93359302249604,Fails,678.3071936035244
200,61.509645480761094,-149.9330708801337,Fails,333.18985573733835
201,61.51938372864027,-149.9341685375924,Fails,204.68019880729784
202,61.335742624293495,-149.93497029599305,Fails,108.65889359239398
203,61.7241462151116,-149.93523678186685,Fails,242.89435468265336
204,61.55444719950065,-149.93835697912058,Fails,944.7914215979312
205,61.55743413296574,-149.9360754960093,Fails,1196.8711133964814
206,61.57608159580196,-149.94325668349117,Passes,4991.587167273152
207,61.493221037710455,-149.93970754577208,Passes,3712.6255662254944
208,61.47348084868666,-149.94214665993354,Fails,593.6305207867322
209,61.43983425625819,-149.9418942738958,Fails,777.2128736984827
210,61.802936272185605,-149.9413075019974,Fails,457.93948944507866
211,61.55442238993588,-149.942065211411,Fails,339.67567666010297
212,61.36802896929748,-149.94144818156076,Fails,539.8187427266872
213,61.55612310332112,-149.9433297559393,Fails,497.5912452420927
214,61.43670237355842,-149.94348251385196,Fails,487.2061469037375
215,61.49842154903421,-149.9400082814351,Passes,2091.5245394068606
216,61.5182690124754,-149.94298863488626,Fails,224.661714899094
217,61.33037324684325,-149.94536932438606,Fails,1449.226613871664
218,61.50893441600886,-149.943445290505,Fails,991.886760557646
219,61.64077847504013,-149.94281331107078,Fails,1698.59121153979
220,61.47087331271688,-149.94421993470803,Fails,235.2575420405753
221,61.55131877254918,-149.9452381791186,Fails,582.3354847992007
222,61.36904365060182,-149.9441542321564,Fails,370.4183324042512
223,61.547011143106126,-149.94569717996785,Fails,882.9903681290618
224,61.453784131465824,-149.94379951907334,Passes,1983.956160938861
225,61.517967959824034,-149.94737649745778,Passes,2071.452349652338
226,61.54125886833425,-149.94748072462988,Fails,283.5790627368855
227,61.72749791969802,-149.94731804789842,Fails,117.76138088585978
228,61.46711155364807,-149.9504526046363,Passes,2615.6972453598905
229,61.553958650944274,-149.94847206545228,Fails,525.2104959493064
230,61.56375572911261,-149.95044934200553,Passes,2278.377088855327
231,61.48131325500129,-149.95098752972567,Fails,438.23135007907973
232,61.42575031583261,-149.94930717459897,Fails,820.8519958873386
233,61.5442123255963,-149.95115846130173,Fails,767.0315215964115
234,61.58056197688496,-149.9512332018905,Passes,2405.182113772299
235,61.54972633024654,-149.95211916111046,Fails,455.7987992057896
236,61.64530625915113,-149.95296026359324,Fails,495.9063637361592
237,61.29313620958815,-149.9518959936732,Passes,3856.05243774654
238,61.353859338346226,-149.95359888091446,Passes,2696.0186634292395
239,61.457968546447226,-149.95408692108256,Passes,1745.8725443703
240,61.54804174760621,-149.95515153865375,Fails,107.52174525998232
241,61.79581421373369,-149.95564204731684,Fails,88.25808274411851
242,61.557699252194936,-149.95988088832843,Passes,2616.356622631249
243,61.63284794079265,-149.95344691893288,Passes,2997.031293289041
244,61.47612211986649,-149.95418166742604,Passes,2687.7509504567815
245,61.25922036469969,-149.9564655959873,Fails,226.29905184467088
246,61.340746986574125,-149.95925312704014,Passes,1981.674588257732
247,61.453458200978126,-149.95712202920853,Fails,517.4722922323045
248,61.52041740093326,-149.9565926820626,Fails,137.06794502917404
249,61.57656210619072,-149.95684835641265,Fails,410.8939390263194
250,61.56698531143101,-149.95810763111092,Fails,636.3973353255232
251,61.52564375318882,-149.95904024570595,Fails,196.06292617967316
252,61.629782734871995,-149.9588845377233,Fails,759.2821214213352
253,61.46750632074614,-149.962840522296,Passes,4481.738567281747
254,61.248538894934875,-149.96191703234916,Fails,961.4547324206852
255,61.731297558043835,-149.96148305425146,Fails,614.0042873344121
256,61.40489221269748,-149.9614417418988,Fails,137.28022172199113
257,61.42110979796012,-149.96188890328466,Fails,98.15952451832516
258,61.700197166206976,-149.9627499404146,Passes,2618.2793432789813
259,61.26553157203154,-149.96222826683646,Fails,304.6541132479729
260,61.57913204901772,-149.97037203734791,Passes,4083.801070954227
261,61.798436889108295,-149.96560456644525,Fails,185.9521460543867
262,61.547690976876225,-149.96642610841812,Fails,339.7187762003346
263,61.52330638784494,-149.970600234067,Passes,2856.7276949835173
264,61.64422274426336,-149.96503621177757,Fails,1349.9004178803716
265,61.34416392175697,-149.96949010241102,Fails,597.4682274719117
266,61.70334488943223,-149.968660603522,Fails,903.5447510828391
267,61.65164427318345,-149.97098361161866,Fails,1156.9887250899644
268,61.63356293864612,-149.96993066373457,Fails,232.76973600838568
269,61.30539767602206,-149.9701785740853,Fails,294.90342675965184
270,61.279245186617054,-149.9711881300221,Fails,1639.7534139942081
271,61.49345412217455,-149.97039909696772,Fails,127.58300712137212
272,61.47760584430651,-149.97061453907776,Fails,490.4513287513071
273,61.530956143182756,-149.97110690979494,Fails,679.4470240068116
274,61.542199976091894,-149.97127856647666,Fails,147.48589468487978
275,61.67548873134852,-149.97127529987563,Fails,29.456296063217994
276,61.73340850760742,-149.9717244575177,Fails,359.5562066822615
277,61.5433894521926,-149.9734708557619,Fails,714.6253773340216
278,61.53650053505118,-149.97344152301793,Fails,350.2473116345747
279,61.58344070226568,-149.97468299122465,Fails,771.2854015789901
280,61.705922993860526,-149.97503882884487,Passes,1726.0748706387362
281,61.79319295457283,-149.97523484182474,Fails,359.2068438575546
282,61.56462659501936,-149.9758716981165,Passes,1855.9787768997148
283,61.36407829428115,-149.97698674238453,Fails,421.6397383567465
284,61.522158289886434,-149.9770125401569,Fails,206.5232645541023
285,61.303286060734,-149.9772136923244,Fails,206.20021038870624
286,61.53355491645764,-149.98353927541544,Passes,2652.72452715309
287,61.247527736732856,-149.97949787910957,Fails,929.604186932491
288,61.388551627342096,-149.977806743003,Fails,215.53207348250928
289,61.345894089558044,-149.9802073178468,Fails,954.3538211233468
290,61.70309977265782,-149.9783709337787,Fails,166.17962687090653
291,61.33891291691689,-149.9798049583803,Fails,323.5259669540678
292,61.483826680954074,-149.98237240869736,Passes,2130.2266671296966
293,61.80408443205451,-149.97887931640042,Fails,1190.0516513539621
294,61.29661275553152,-149.98051029619472,Fails,926.4762254297242
295,61.53621592595483,-149.98240842063015,Fails,812.8847373107476
296,61.81548942537874,-149.9803962837783,Fails,893.525599340744
297,61.426234472771434,-149.98217168094232,Fails,699.2430071480555
298,61.42345764828252,-149.98103328128013,Fails,1011.9987356361719
299,61.625254502457985,-149.98208006083198,Fails,610.0016179388795
300,61.30616889991335,-149.98328505975195,Fails,1325.063761713424
301,61.33030975804241,-149.98424108198626,Passes,2030.0838035776046
302,61.3376979563419,-149.99150547711832,Passes,3848.755743720114
303,61.71913260501775,-149.98492225786086,Fails,333.33765117576274
304,61.73668473254977,-149.98624676060308,Fails,896.7537707038804
305,61.2696039346529,-149.98502188293452,Fails,1089.082987224214
306,61.31627334880922,-149.9873049111373,Fails,531.3944718796527
307,61.62022484580239,-149.9889044823462,Passes,2766.1894722056377
308,61.44569632532792,-149.9897543362817,Fails,1006.4254793802638
309,61.35402551551526,-149.99012380153985,Fails,1190.1259640090968
310,61.702463856023094,-149.9902554185215,Fails,429.14004278531377
311,61.67054394037812,-149.99059313539195,Fails,369.4027007940937
312,61.34628751431819,-149.99581395265142,Passes,2794.8409526046416
313,61.71141083411942,-149.99395725231926,Fails,623.6489794029467
314,61.31346581326501,-149.99420278403747,Fails,420.3374621971416
315,61.30204763463642,-149.99477903874276,Fails,353.26584061791186
316,61.95291596896391,-149.99511658751615,Fails,196.20397524504327
317,61.733427500559145,-149.9966231905784,Fails,439.46566766178375
318,61.69764604201321,-149.99696905930472,Fails,391.2814035615293
319,61.52632493873597,-149.994562552671,Passes,2504.18047302014
320,61.522204939241554,-149.9980195642764,Fails,311.3062895278942
321,61.44271128615892,-149.997901364897,Fails,137.2107542114647
322,61.440892348992804,-150.0016085587036,Passes,3557.058142720185
323,61.44271128615891,-149.99787740982268,Fails,137.2107542114647
324,61.66637361908974,-149.99887402351493,Fails,416.83616631142263
325,61.49031392439876,-150.0003022659327,Passes,2061.8560695401784
326,61.319339483281965,-149.9997766714443,Passes,1798.6815614193633
327,61.45586700176408,-149.9996684985454,Fails,725.0016433412026
328,61.73535759511243,-149.9992488378231,Fails,97.7741051980529
329,61.468504597151934,-150.00061049467485,Fails,282.08252080787673
330,61.7357691064817,-149.99885748717668,Passes,4067.472642184419
331,61.733427500559145,-149.99659239119723,Fails,439.4656676617837
332,61.735357595112454,-149.99921033859664,Fails,97.7741051980529
333,61.478286663871344,-149.99919364013695,Fails,1158.5389905784043
334,61.821804057233905,-150.00068875872998,Fails,1503.86048115687
335,61.70967375530383,-150.00118385750275,Fails,419.6266013489618
336,61.31406629386322,-150.000342106637,Fails,576.9583342412348
337,61.49764749496475,-150.00191044413913,Fails,1103.6747703798349
338,61.33273451806659,-150.00193645048947,Fails,531.2945668371814
339,61.33160283769638,-150.00272742655838,Passes,3736.5277934488304
340,61.33273451806659,-150.00192728400697,Fails,531.2945668371814
341,61.468305199937824,-150.00253354718808,Fails,339.33647237506875
342,61.96488767990792,-150.0034455825607,Fails,439.3113274805421
343,61.30684701517064,-150.0047972127934,Fails,1500.8872732810207
344,61.324188684122255,-150.00430985477976,Fails,637.5997578685115
345,61.97749003713405,-150.00543775733317,Fails,194.95263975814117
346,61.66062621452341,-150.00595991029934,Fails,518.7901968411959
347,61.464420395183865,-150.0095272462488,Passes,2573.155017443257
348,61.47583251886863,-150.00724175474645,Fails,547.7016207844745
349,61.408774395400144,-150.00666030408593,Passes,1554.2503640799202
350,61.682300527817254,-150.00733624199526,Fails,410.31020401181115
351,61.34197648179962,-150.0086563671951,Fails,420.13607941771716
352,61.29857193315342,-150.00758227891228,Fails,471.57034663185374
353,61.73626874347205,-150.00816665864366,Fails,117.7505393572592
354,61.71670236167675,-150.01142676835417,Fails,1655.2875997696663
355,61.44720537399859,-150.00916797723457,Fails,419.3959494387798
356,61.52982992391649,-150.0125845459404,Passes,7987.24106378931
357,61.527572659955865,-150.01735119902426,Fails,1491.7985441378714
358,61.53259737890664,-150.017341573064,Fails,254.11355564975125
359,61.45179618679947,-150.01362119312458,Passes,4623.753644157223
360,61.7147690643388,-150.00973773818814,Fails,206.10971417502117
361,61.932307896794576,-150.01054085207542,Fails,535.8365076505455
362,61.712347026359446,-150.01511085158864,Passes,2388.4217278297533
363,61.41064656374605,-150.01174397565597,Fails,236.29992394678305
364,61.72048714056066,-150.01258702316173,Fails,282.86440820150324
365,61.48134501362246,-150.014013874493,Fails,1280.1484347417202
366,61.521996048701794,-150.0130583936908,Fails,136.1389716876995
367,61.71949848042508,-150.01412493892815,Fails,341.7536979635531
368,61.30073034226327,-150.01418430585122,Fails,226.18486429078365
369,61.31623790507691,-150.01456725226325,Fails,244.51973408461674
370,61.68124456833215,-150.0143279266625,Fails,879.8032665026769
371,61.316125191009874,-150.01224434109338,Passes,5750.286248136124
372,61.315681805139135,-150.01695848199577,Fails,263.6995402197669
373,61.31623790507691,-150.01454158611227,Fails,244.51973408461674
374,61.5216533679732,-150.01161515401853,Passes,2350.3622993993713
375,61.521996048701794,-150.0130093946753,Fails,136.1389716876995
376,61.45390060920302,-150.01552216470083,Fails,157.16785005983982
377,61.58059543270932,-150.01560290396924,Fails,233.9592316571632
378,61.49491256345936,-150.01531987439628,Fails,538.925585239273
379,61.50124496563864,-150.01612899866197,Fails,98.0613604890778
380,61.94965189438689,-150.01602404398065,Fails,244.3708751050358
381,61.31568180513913,-150.0170098142977,Fails,263.6995402197669
382,61.47389448885663,-150.01680853764006,Fails,167.5682607866539
383,61.53259737890664,-150.01735155434494,Fails,254.11355564975125
384,61.52757265995587,-150.0173660255872,Fails,1491.7985441378714
385,61.94566603620033,-150.01801972154263,Fails,216.1948226883903
386,61.68879676936494,-149.9982399962312,Passes,27827.210604072785
387,61.94462399047073,-150.01867041426576,Fails,38.76955182968851
388,61.50024560752873,-150.02053735741302,Passes,5075.568982380808
389,61.50124496563864,-150.0161126656568,Fails,98.0613604890778
390,61.50450919575171,-150.02283106292688,Fails,478.0092506072631
391,61.64894420571456,-150.01895925718017,Fails,788.5110551141256
392,61.947289198989544,-150.02008045949793,Fails,333.6831136174345
393,61.471252123819156,-150.02077301646412,Fails,403.72334086977514
394,61.681682879442924,-150.0223439953571,Fails,969.9470590167496
395,61.933189869000714,-150.02096984101192,Fails,748.5136506853211
396,61.69966842910504,-150.02128303689656,Fails,824.7253311398559
397,61.9496839554711,-150.02147805785376,Fails,97.51055988469349
398,61.69564920775983,-150.02298432388574,Fails,654.2772018681582
399,61.5045091957517,-150.02286004083925,Fails,478.0092506072631
400,61.48306905305662,-150.02441255444853,Fails,361.014789405663
401,61.6720511060408,-150.02370141277984,Fails,1011.0301701203209
402,61.944829911974324,-150.02409762060537,Fails,146.86765421415302
403,61.308049049215995,-150.02042861058518,Passes,2890.599274754151
404,61.371695547215964,-150.02456981197264,Fails,412.857780750404
405,61.665225615335835,-150.02559125298802,Fails,370.4492991437061
406,61.69271063927281,-150.0256491200957,Fails,1129.835971134147
407,61.74001698113846,-150.02741822221725,Passes,1731.3688278038062
408,61.457206183812076,-150.02575463859412,Fails,586.9198198864574
409,61.70479776468507,-150.02606853969453,Fails,88.34191907401487
410,61.64715444139011,-150.026184037374,Fails,597.7844185438909
411,61.471340413879204,-150.02804795998594,Fails,947.8828032776922
412,61.6652120044982,-150.02737992645123,Fails,146.28332283564959
413,61.85849490305286,-150.02822296079472,Fails,88.20025105031202
414,61.94527248855203,-150.02893601911737,Fails,165.65850759810536
415,61.69950811975844,-150.02908071669316,Fails,300.8556516961157
416,62.01275311250955,-150.02973364955577,Fails,1317.9655884495626
417,61.72732977803131,-150.03142260669364,Passes,2130.2146693245704
418,61.52016727687841,-150.03469801847274,Passes,3380.530465693051
419,61.528568793833266,-150.03093572747662,Fails,255.05822360046352
420,61.45862025422762,-150.03228562378703,Passes,2269.702844955458
421,61.69878135565398,-150.03177476122585,Fails,137.77423697922424
422,61.478880277741595,-150.03221172454272,Fails,185.7389301328306
423,61.679529291543716,-150.0353580146058,Passes,1990.6791065236616
424,61.47107873841397,-150.03333165302118,Fails,615.4237602656617
425,61.65633962136121,-150.0365660704905,Fails,1532.4367227516161
426,61.52862102670193,-150.03409063777144,Fails,225.55682346331554
427,61.65273825512442,-150.03478362384774,Fails,68.41222023431847
428,61.75384777545417,-150.0339777067072,Fails,590.6211130345715
429,61.69073834249273,-150.0359757490181,Fails,176.70976123997335
430,61.44819300564823,-150.03642112427997,Fails,575.685605417195
431,61.489544311842714,-150.0367342513219,Fails,254.27165597328934
432,61.52664587379467,-150.03735137966305,Fails,556.8201528690417
433,61.72078890669872,-150.0367102801054,Fails,498.42507969531454
434,61.705135864783564,-150.03896347024477,Fails,849.8146704615339
435,61.944825847199276,-150.03768616356834,Fails,156.26357845610545
436,61.946532831649904,-150.0386927587546,Fails,607.4380098237709
437,61.474229203942734,-150.04064320611533,Passes,1808.920496175609
438,61.67051533127555,-150.03986412176891,Fails,623.0080452419381
439,61.536004322799,-150.03949336255167,Fails,292.186921811483
440,61.74995227034045,-150.03970377874433,Fails,1247.6585776877291
441,61.45853467399732,-150.04017676443237,Fails,999.3443381984355
442,61.702524336004494,-150.04021201477897,Fails,400.72808916911976
443,61.945122769338,-150.04059700704363,Fails,314.8980926838762
444,61.43420365877532,-150.0331312653608,Passes,5779.814223650092
445,61.25031120747322,-150.0395129621579,Fails,829.6727794418297
446,61.72551557681178,-150.04057466798625,Fails,343.8279452059662
447,61.94712479296021,-150.04235322300096,Fails,607.4340984750748
