Polygon,Latitude,Longitude,Result,Perimeter
38,62.355274165882925,-150.19640067483624,Fails,204.72903216467986
39,62.46102813267617,-150.19624385153645,Fails,725.8450263573905
40,62.35239555637938,-150.19902955026626,Fails,369.51508721804197
41,62.44452415334777,-150.1999182883699,Fails,184.5583572477875
42,62.35700241378576,-150.19956876415597,Fails,539.2138214083768
43,62.351147589146194,-150.2028609801216,Fails,49.22587952948774
44,62.359134039791186,-150.20268131706482,Fails,975.8212875051821
45,62.35104401867813,-150.20692347888888,Fails,192.59502994944165
46,62.35876273614042,-150.20996023748128,Fails,457.22512601979895
47,62.4499525962347,-150.21025849131772,Fails,416.7910458898843
48,62.35599849168043,-150.2104068285082,Fails,49.22438124649487
49,62.360393703370555,-150.2106795896945,Fails,87.73625914133737
50,62.35383686142833,-150.2117193144181,Fails,269.6208532679372
51,62.35769875751819,-150.21133290990113,Fails,106.27601056940104
52,62.44732969034371,-150.211318360385,Fails,952.2452445634076
53,62.48634669809716,-150.2170000598617,Passes,2656.4811973653386
54,62.48618234265503,-150.21556315823912,Fails,116.82608708838971
55,62.43881275933087,-150.2133362819295,Fails,173.83661432531974
56,62.36404316926011,-150.2135551593687,Fails,304.59811340536055
57,62.4971218265594,-150.21378649023274,Fails,272.05398939093726
58,62.356245120058446,-150.21400335624574,Fails,115.54735683257593
59,62.49879625911543,-150.21651118611663,Fails,1123.6262728567185
60,62.36224125448431,-150.21497661120065,Fails,166.20183783813428
61,62.486182342655034,-150.21558388859182,Fails,116.82608708838971
62,62.49101343981295,-150.21654352436812,Fails,1246.6842491090024
63,62.41564063777742,-150.21606621479813,Fails,146.14175764191134
64,62.43872135181071,-150.21616203509518,Fails,106.15081155459582
65,62.41091228589737,-150.2159246753656,Fails,467.67672998115296
66,62.40667327350787,-150.21668741342802,Fails,518.8079015545823
67,62.479820939606,-150.21902998981707,Fails,439.7787868217633
68,62.36740641781497,-150.21884285649335,Fails,534.1969089460206
69,62.36155291692139,-150.21918951520178,Fails,186.1804710626668
70,62.36236999699561,-150.2200465681571,Fails,106.26879620129542
71,62.366637715168935,-150.22019212405604,Fails,224.68201255095124
72,62.37105168922718,-150.22073232104543,Fails,310.9503227627429
73,62.50368386782086,-150.22185527094655,Fails,261.2792343588146
74,62.5019306262359,-150.2217843999067,Fails,590.1989873703284
75,62.37246589414588,-150.2220951936622,Fails,352.34962012516917
76,62.37458516332961,-150.2223692175682,Fails,264.619895616143
77,62.367819939908365,-150.22009726972965,Passes,3458.52023026033
78,62.366637715168935,-150.22017098722586,Fails,224.68201255095124
79,62.36740641781497,-150.21883438182087,Fails,534.1969089460207
80,62.372635290742316,-150.2231573774487,Fails,155.47226838565302
81,62.37795426281934,-150.2235102090909,Fails,1544.8135927950775
82,62.37019985819426,-150.2245928903913,Fails,264.629483487079
83,62.38230539056549,-150.2248845003637,Fails,183.2373141592567
84,62.48252562254895,-150.22563829984313,Fails,1328.2502311793617
85,62.37226214439353,-150.22557591859825,Fails,174.0011424553998
86,62.37527633767763,-150.22551649158714,Fails,47.76718514740772
87,62.37833830948894,-150.22606831383308,Fails,481.4595072704638
88,62.47869707832248,-150.2276862363641,Fails,601.2650115388439
89,62.383037781732426,-150.22677413298487,Fails,67.73760381838862
90,62.3922661218041,-150.22754774097078,Fails,184.67141938166276
91,62.37283001226346,-150.22612693057442,Passes,2361.629676426135
92,62.37226214439353,-150.22553445789282,Fails,174.00114245539976
93,62.481553654954226,-150.22963834034866,Fails,616.5296380292027
94,62.38292364284927,-150.22921226635012,Fails,155.45302232891476
95,62.39093097869555,-150.23046521067454,Fails,87.70795258753864
96,62.391324976627196,-150.23143024294177,Fails,221.70622987450534
97,62.39446963635399,-150.23162714920215,Fails,213.90161182886018
98,62.47436485021049,-150.23238333752454,Fails,364.4496391726904
99,62.39692830264,-150.2326285820223,Fails,352.2740881089602
100,62.39027994159716,-150.23357293079005,Fails,403.4647267137451
101,62.48310091231996,-150.23556425249527,Fails,702.7436241435579
102,62.413939827506134,-150.2353440607954,Fails,58.457719128010034
103,62.41438803955316,-150.23563814085156,Fails,201.65024742313196
104,62.43581679905873,-150.2361987436229,Fails,244.50998958975586
105,62.38457569749884,-150.23739940616545,Fails,243.1640419067594
106,62.41956001458369,-150.23744938516128,Fails,107.65904927869921
107,62.485421138651134,-150.23793593678886,Fails,213.67651220292635
108,62.413836716534405,-150.23838427217436,Fails,281.56245031353126
109,62.42028193341203,-150.238308501233,Fails,38.47618425772638
110,62.64301022495662,-150.2383983327614,Fails,58.31598935458148
111,62.644313473130346,-150.23828362480972,Fails,116.63046257076383
112,62.48265674682568,-150.23954234310895,Fails,851.7003730940182
113,62.392940313802335,-150.23896891784875,Fails,377.135674440975
114,62.61816441723901,-150.24842701264987,Passes,34037.61860018353
115,62.59329945338964,-150.24644124893854,Fails,477.556326620007
116,62.604999188924445,-150.24917399486776,Passes,3482.865788258283
117,62.60848872987204,-150.253735467541,Fails,632.5209741236089
118,62.609319013718256,-150.24457170442312,Passes,2499.739875121929
119,62.617306430293674,-150.2473235941732,Fails,87.4978916813667
120,62.623509174784544,-150.25227676043627,Passes,3254.4230348173446
121,62.63212863248164,-150.25312129249897,Fails,250.0482669448123
122,62.634566061285895,-150.24621367573326,Fails,87.4818704180488
123,62.63323746205457,-150.2494096818885,Fails,1149.2039338760103
124,62.63644306021391,-150.24967513824558,Passes,1706.4245289949063
125,62.39484364082194,-150.2390291497165,Fails,252.39243940982317
126,62.48585894915275,-150.23929664804552,Fails,38.43563841120479
127,62.6425071683975,-150.23929664804552,Fails,78.29391578667264
128,62.53129195384337,-150.23959072810172,Fails,193.58543137370117
129,62.64381870871232,-150.23938647957394,Fails,58.31548861361777
130,62.45298481463404,-150.23942585254173,Fails,765.6340912506126
131,62.41381260588135,-150.24330778695332,Passes,7882.237760490351
132,62.413836716534405,-150.23835302642536,Fails,281.56245031353126
133,62.470277434150944,-150.2398523427283,Fails,573.4841841211189
134,62.64932112622631,-150.2403755719815,Fails,230.0070675293501
135,62.396081319657846,-150.24073160906892,Fails,252.3885534982656
136,62.652101175631906,-150.24160613497597,Fails,125.79828988780638
137,62.393435242156926,-150.22967389472208,Passes,1441.2975888597853
138,62.351974039207576,-150.18869662112635,Fails,116.99202370420548
139,62.44211079564264,-150.22974032743423,Passes*,102018.70551449286
140,62.40750410769169,-150.25079130130214,Fails,255.2955621719962
141,62.41379733031723,-150.24332432380257,Passes,7882.23776050125
142,62.40191144534285,-150.24561805105608,Fails,1997.5121041322582
143,62.39176940629407,-150.24755263830411,Fails,224.6275484103627
144,62.39448431470829,-150.24712396855446,Fails,272.3713366302788
145,62.40047108701291,-150.24665684460672,Fails,116.9320800866491
146,62.43966992459983,-150.2428155160369,Passes,2312.931551424238
147,62.47027428216749,-150.2398523427283,Fails,573.4841841211189
148,62.452946588451724,-150.2394373203964,Fails,765.6340912532298
149,62.42028193341203,-150.238308501233,Fails,38.47618425510655
150,62.41953551507595,-150.23745755166385,Fails,107.65904927869923
151,62.41436912765245,-150.23566178072747,Fails,201.65024742575227
152,62.41393982750615,-150.2353440607954,Fails,58.457719128010034
153,62.3902741460147,-150.23357293079005,Fails,403.4647267191968
154,62.391315520676834,-150.23143024294177,Fails,221.70622987450534
155,62.390911016133686,-150.23046521067457,Fails,87.70795258753864
156,62.382913074434164,-150.22921226635012,Fails,155.45302232891476
157,62.372850782559034,-150.2261435468109,Passes,2361.629676417647
158,62.38303778173243,-150.2267741329849,Fails,67.73760381314246
159,62.378304943492665,-150.22607601367844,Fails,481.4595072730874
160,62.37527633767763,-150.22551649158714,Fails,47.76718514740772
161,62.38229482215039,-150.2248845003637,Fails,183.2373141568397
162,62.370179895632404,-150.2245995445786,Fails,264.6294834872841
163,62.367810734557395,-150.22010425309938,Passes,3458.5202302688176
164,62.377930622943445,-150.22351898961628,Fails,1544.8135927950775
165,62.372607650272045,-150.2231711976838,Fails,155.47226838565305
166,62.37454817387675,-150.22237450177576,Fails,264.61989562159613
167,62.372453061070416,-150.22210289350747,Fails,352.3496201306225
168,62.371043989381896,-150.2207348876605,Fails,310.9503227574946
169,62.36220954923898,-150.2149924638233,Fails,166.20183783550942
170,62.36402203242989,-150.21357101199135,Fails,304.59811340536055
171,62.35599849168043,-150.21040682850827,Fails,49.22438124932416
172,62.35238864626182,-150.19903185363884,Fails,369.5150872154162
173,62.348959460242504,-150.1918434565277,Fails,486.52540887298875
174,62.34809175489273,-150.19068373058764,Fails,385.2083160393871
175,62.34862263218606,-150.18835111524783,Fails,172.6244428791545
176,62.34815211599878,-150.1882952061148,Fails,106.29071581911576
177,62.348772770195076,-150.1855594277495,Fails,97.01834309020882
178,62.34836281176541,-150.1851282364131,Fails,58.49823839122807
179,62.34877603679612,-150.1851282364131,Fails,38.520368265461606
180,62.348664645700886,-150.18325974062216,Fails,280.3494070159936
181,62.34890180093589,-150.1822895601153,Fails,49.22657315267661
182,62.34567385468162,-150.17828307394814,Fails,191.17846878627657
183,62.34725079200318,-150.17740367056476,Fails,174.06292224204634
184,62.346756900442124,-150.17551902692006,Fails,135.54247073240873
185,62.34747647401843,-150.17383940767604,Fails,166.22464525772077
186,62.34442819082096,-150.17290601531892,Fails,175.50203962908208
187,62.34410715355551,-150.16951934565998,Fails,833.9428161137234
188,62.39492580691188,-150.24159929481954,Passes,4977.214982421341
189,62.394088693027626,-150.24639987199214,Fails,107.68257538223423
190,62.392128732407734,-150.23001912419585,Fails,136.9199427643329
191,62.60800170661888,-150.24138386407958,Fails,242.5420304355531
192,62.394347813947405,-150.24136665780563,Fails,444.85448785601034
193,62.39734494982416,-150.24191972867519,Fails,175.40395612741628
194,62.64201608937552,-150.2420814254263,Fails,154.97229496055212
195,62.65354082351768,-150.24359996882836,Fails,1270.3823127938801
196,62.44096398803756,-150.24292395060328,Fails,304.4318549714718
197,62.44190012712312,-150.2428955827522,Fails,175.32130667135152
198,62.43970016938578,-150.24280016793654,Passes,2312.9315514270666
199,62.43840142549023,-150.2442194158025,Fails,244.50451947496677
200,62.43907607117932,-150.24427469674308,Fails,106.15029785786794
201,62.44096398803756,-150.24290976667777,Fails,304.4318549714719
202,62.44190012712312,-150.24288139882665,Fails,175.32130667135152
203,62.387457492930295,-150.24353310292543,Fails,261.67462659480225
204,62.63793294697077,-150.24418707645228,Fails,282.4135790686596
205,62.43840142549023,-150.24422887175285,Fails,244.50451947496677
206,62.647058632503715,-150.24424337087672,Fails,145.7838670103336
207,62.43907607117933,-150.2442885169782,Fails,106.15029785786793
208,62.40193226722031,-150.24559901391103,Fails,1997.5121041322582
209,62.40278275167738,-150.24500993325253,Fails,38.487010895361415
210,62.40297838478369,-150.2447983300967,Fails,321.5544729589418
211,62.42798736486674,-150.2445047630104,Fails,175.3471573274402
212,62.45839728142376,-150.24434484095542,Passes,1195.8753494862517
213,62.64995719648716,-150.2445847306847,Fails,176.55622973569675
214,62.52748687941884,-150.24502191078966,Passes,1959.0791079911455
215,62.64564748951179,-150.24494752398013,Fails,193.30230422164058
216,62.40276478537169,-150.24504586586391,Fails,38.487010895361415
217,62.40297838478369,-150.24480831137768,Fails,321.55447295894174
218,62.39492580691188,-150.24159929481954,Passes,4977.214982421341
219,62.39433567455168,-150.24136665780566,Fails,444.8544878531809
220,62.397320994749926,-150.24192571744373,Fails,175.40395613286734
221,62.396065696783346,-150.2407355147876,Fails,252.38855349281442
222,62.392915532691056,-150.2389782107655,Fails,377.13567444118206
223,62.39483365954101,-150.23903247681014,Fails,252.3924394100304
224,62.394088693027626,-150.24639987199214,Fails,107.68257538223423
225,62.64790903763936,-150.24555833334503,Fails,282.3860243738741
226,62.26848549310665,-150.24548801226473,Fails,474.9069469554695
227,62.29312699020718,-150.24678014278302,Fails,877.9860417100879
228,62.5043311631888,-150.24711256137624,Fails,742.3445927210855
229,62.64680802557317,-150.24606441719368,Fails,167.38097438890034
230,62.63451216236884,-150.2462675746503,Fails,87.48187041804881
231,62.389778928743475,-150.2462051653779,Fails,263.12752145641946
232,62.60562833160012,-150.24640531632718,Fails,115.08461472457095
233,62.53312262583291,-150.24684533321724,Passes,1266.0986939437394
234,62.59329945338964,-150.2464492339633,Fails,477.5563266200069
235,62.40048306455002,-150.2466508558382,Fails,116.93208008927067
236,62.426798974399546,-150.2478552287156,Fails,621.4873515692352
237,62.617306430293674,-150.24734355673505,Fails,87.4978916813667
238,62.64580717306059,-150.2473200524283,Fails,297.5139193968887
239,62.656393733030995,-150.2470369494312,Passes,2611.2205726158836
240,62.389934276499375,-150.24753034927826,Fails,87.70884076159012
241,62.39450095017652,-150.24712064146084,Fails,272.37133662744947
242,62.3918072300955,-150.2475479103289,Fails,224.6275484077404
243,62.63644306021391,-150.24967856692987,Passes,1706.4245289949065
244,62.63323746205457,-150.2494142188344,Fails,1149.2039338760103
245,62.609319013718256,-150.24457336030386,Passes,2499.739875121929
246,62.608001706618886,-150.2413721469237,Fails,242.5420304355531
247,62.64586024839486,-150.24878663982597,Fails,194.92045582626548
248,62.64887303619156,-150.24907901171048,Fails,369.8516763341173
249,62.603843678569,-150.24926794769925,Fails,58.3402432291169
250,62.643752832258166,-150.2498249031754,Fails,174.9465632020638
251,62.60258767047174,-150.2499033016002,Fails,116.68204375922365
252,62.603292711861414,-150.24978897056405,Fails,78.3182251711907
253,62.64174218201344,-150.25001118539748,Fails,242.44785075373815
254,62.64094409980314,-150.25007643145494,Fails,58.31726901372483
255,62.52034627103818,-150.2502061881071,Fails,494.79063739259834
256,62.59947986254437,-150.2502980158917,Fails,107.4920731342755
257,62.60499918892443,-150.24917496079817,Passes,3482.8657882582834
258,62.602587670471756,-150.24987880209244,Fails,116.68204375922365
259,62.603292711861414,-150.2497789892831,Fails,78.31822517119072
260,62.60387961118037,-150.2492320150879,Fails,58.3402432291169
261,62.60562833160012,-150.24635540992253,Fails,115.08461472457095
262,62.64871991690247,-150.2504357575686,Fails,308.299077727248
263,62.407523019592404,-150.25078657332693,Fails,255.2955621748255
264,62.639302824936976,-150.25088280152767,Fails,273.2286982931204
265,62.643742565797766,-150.25118777579223,Fails,213.28457048746336
266,62.64891924833606,-150.25130665059672,Fails,173.31650469959152
267,62.531777536871665,-150.25189052223578,Fails,851.2257514719806
268,62.63993798668493,-150.2518251518747,Fails,145.79474428090398
269,62.616651795937194,-150.251975903635,Fails,322.4283580351224
270,62.650699803788676,-150.25214255660842,Fails,38.333611717150774
271,62.644023248192404,-150.2524148152407,Fails,156.58592596991605
272,62.63896780617807,-150.252789343613,Fails,76.68174519233217
273,62.533599205731,-150.2527723229024,Fails,250.4144577011308
274,62.61799617122447,-150.25321495919937,Fails,319.2218046500431
275,62.632128632481646,-150.2531597917254,Fails,250.04826694481233
276,62.64971275415512,-150.2563741016124,Fails,1463.180106448511
277,62.663027196413175,-150.25306050948254,Fails,397.32163027065417
278,62.61318048395363,-150.25390703694544,Fails,233.3380015956634
279,62.65003505047842,-150.2536655465209,Fails,136.60101670373746
280,62.517996523948,-150.25370009710875,Fails,107.56771090604049
281,62.6426343145608,-150.25384520957772,Fails,115.01585790378049
282,62.60848872987204,-150.25374003524584,Fails,632.5209741236088
283,62.623509174784544,-150.25227835886204,Passes,3254.4230348173446
284,62.643969973415,-150.25412986184023,Fails,311.5548965671069
285,62.64306412387366,-150.25474767093237,Fails,38.33834111437167
286,62.637461534292015,-150.2548774919799,Fails,339.12134795805184
287,62.6159290135247,-150.25469623797886,Fails,515.8061822128717
288,62.61800112744671,-150.25516488847543,Fails,588.1193665995188
289,62.64863434405393,-150.25519549773696,Fails,362.29462820072047
290,62.716112556163175,-150.2555510214579,Fails,78.24831943034343
291,62.71937500913153,-150.25558809478707,Fails,187.29117895418176
292,62.64298913407603,-150.2561474804882,Fails,299.1435603889016
293,62.71604862411438,-150.258179701975,Passes,5042.122597693001
294,62.71625885322372,-150.26073045072462,Fails,58.270629410556126
295,62.716112556163175,-150.25552535530693,Fails,78.24831943034343
296,62.71937500913153,-150.25556813222522,Fails,187.29117895418176
297,62.51751215761165,-150.25662472210698,Fails,222.81640609066108
298,62.71545173399756,-150.256049886962,Fails,890.7212274219747
299,62.612547070364585,-150.25713718958818,Fails,469.87486641881617
300,62.66288095904135,-150.2570244918525,Fails,107.43314490045151
301,62.66399160339261,-150.25713882288866,Fails,134.95384649961187
302,62.647191687318276,-150.25705360720954,Fails,213.27608550709144
303,62.66311452101521,-150.25753244831316,Fails,98.25876616179553
304,62.53024625616056,-150.2575733371468,Fails,361.07726404879975
305,62.532231366142504,-150.25774942600486,Fails,106.00622026213648
306,62.62967656446537,-150.2581200130508,Fails,360.7389139597783
307,62.64645651582202,-150.25899743855024,Fails,752.1385583444037
308,62.52858861964795,-150.25927054349836,Fails,334.92069561140704
309,62.71065195672882,-150.25898349170737,Fails,576.8992578518189
310,62.636536366142394,-150.25929314627,Fails,165.7777335377994
311,62.7145617283485,-150.25969807915965,Fails,125.70163939028328
312,62.66050593950947,-150.25997302910082,Fails,837.8773871847613
313,62.6599717995443,-150.2604720123275,Fails,96.63338115999008
314,62.63458402759157,-150.26014954017424,Fails,466.5700450971109
315,62.6599717995443,-150.26048583256264,Fails,96.63338115999008
316,62.66574303331865,-150.26015720022704,Fails,527.9794369301962
317,62.707958419998455,-150.26076638333598,Fails,58.27575129843504
318,62.71622292061236,-150.26076638333598,Fails,58.270629410556126
319,62.68885510382789,-150.26092808008713,Fails,58.28762202517819
320,62.37431385701606,-150.26266054527795,Fails,455.69245200116586
321,62.440071935785525,-150.26265121213214,Fails,893.6206698358178
322,62.67876317326458,-150.2632996324372,Fails,76.63244287265054
323,62.677258731562425,-150.2639634401524,Fails,239.0723755604449
324,62.68494957118787,-150.2636330072204,Fails,78.26764974186128
325,62.71439292404785,-150.26390535360022,Fails,78.24940507542074
326,62.714140211176726,-150.26430021746134,Fails,173.1549593379561
327,62.70107827051713,-150.26410527940777,Fails,233.12010944486767
328,62.715298807555996,-150.26454437494883,Fails,426.2140396252625
329,62.68837929287519,-150.26488757745483,Fails,136.5534489157534
330,62.70424045156372,-150.26546193016816,Fails,203.97349389530774
331,62.714149095613614,-150.2658454812852,Fails,958.1635670403424
332,62.69044127195813,-150.26628203918045,Fails,49.12092352876264
333,62.70369441678317,-150.2671318998826,Fails,309.71531366662646
334,62.325710985695956,-150.26773454589372,Fails,436.0006470373707
335,62.70174491501745,-150.2672351989767,Fails,194.81643955457946
336,62.71067861579397,-150.26760231986017,Fails,446.2153907058814
337,62.67337328155986,-150.26750374796688,Fails,58.29718113746371
338,62.685500939377164,-150.26828302392957,Passes,10289.3690405163
339,62.68256689683905,-150.2696289052676,Fails,58.29149035221986
340,62.68494957118787,-150.26362302593947,Fails,78.26764974186126
341,62.68891413597512,-150.27393568540117,Fails,78.26520070321241
342,62.68666834776483,-150.26795290560892,Fails,58.28894396086115
343,62.70254312765467,-150.26840887805662,Fails,360.49048041667004
344,62.673743919791896,-150.2682643215741,Fails,282.31396160415204
345,62.699118997602724,-150.26843799586237,Fails,29.14061731782713
346,62.71448018896117,-150.26858172630781,Fails,38.29409463551832
347,62.69352799918602,-150.26767606995259,Fails,1050.7715325904887
348,62.67771698146446,-150.26886089505763,Fails,144.0979227783053
349,62.71227850760557,-150.26679650562093,Passes,2633.1668662433804
350,62.7115876137463,-150.26912071547832,Fails,67.43266623259865
351,62.711551681134935,-150.26917461439535,Fails,67.43266623259865
352,62.69264086109668,-150.26966740449404,Fails,552.062337808871
353,62.691375519853615,-150.26956987312036,Fails,78.26364217441565
354,62.7064165843108,-150.2695437403121,Fails,136.53111322157815
355,62.68256689683905,-150.26965457141858,Fails,58.29149035221986
356,62.695142455278344,-150.27009688475366,Fails,116.5673956299998
357,62.70686531213694,-150.2704454941236,Fails,203.9674955280811
358,62.69385572557616,-150.27114748586695,Fails,263.92881642765747
359,62.68384763777269,-150.27158209935678,Fails,29.145348610326458
360,62.689620810665296,-150.2718476014296,Fails,87.43070248754486
361,62.70969601841945,-150.271797695025,Fails,58.27470746409571
362,62.68921442994152,-150.27188752655337,Fails,76.61954400160866
363,62.70197366853998,-150.27559395730853,Passes,10150.680241854727
364,62.691012047669425,-150.27742253072708,Fails,134.90354801768086
365,62.70086922975043,-150.27789577314792,Fails,1443.638876869214
366,62.70378424831159,-150.2773373059437,Fails,372.95664701937847
367,62.70616904734178,-150.27704064376596,Fails,1723.3595096493952
368,62.70969601841945,-150.27178486194947,Fails,58.27470746409571
369,62.69507374203907,-150.27201990985841,Fails,165.68705283241147
370,62.698975267157266,-150.27253431355794,Fails,58.28131812962481
371,62.674211709158364,-150.27261216754925,Fails,116.59333268296713
372,62.699604087856144,-150.2726600776977,Fails,49.11808465677817
373,62.70395552709242,-150.27277146879297,Fails,280.57522517187806
374,62.69238895257785,-150.27280247730573,Fails,317.2745979742836
375,62.671358384869905,-150.26964632077812,Passes,14155.7328574989
376,62.66050593950947,-150.25996199715874,Fails,837.8773871847613
377,62.66574303331866,-150.26015302201642,Fails,527.9794369301961
378,62.69671980478237,-150.27286876324837,Fails,145.7068440058207
379,62.68303915401699,-150.273378729925,Fails,29.14559907523952
380,62.68886023705808,-150.27397161801252,Fails,78.26520070321241
381,62.70183190976077,-150.2739177190955,Fails,348.02393802702676
382,62.5239648515245,-150.2764571977198,Passes,2292.46718878255
383,62.696780111262996,-150.27444364186184,Fails,116.56534995966263
384,62.6995749995517,-150.27450547395281,Fails,262.2642337696571
385,62.682246069951866,-150.2744156424244,Fails,78.26930558365642
386,62.68003686965889,-150.2742403480742,Fails,592.0999411345831
387,62.69660371480719,-150.2746363713228,Fails,29.141396635409116
388,62.70314704333671,-150.27487711981894,Fails,242.27677415231807
389,62.69228581267487,-150.27512146157625,Fails,156.52625460066398
390,62.67914574989146,-150.27543851402945,Fails,165.71168242463432
391,62.68020988864119,-150.27591283456462,Fails,280.65625599375005
392,62.69172686094251,-150.2756305069039,Fails,67.45109214740256
393,62.70616904734178,-150.27704540305226,Fails,1723.3595096493955
394,62.703784248311585,-150.27734728722464,Fails,372.95664701937847
395,62.69101204766942,-150.27745017119736,Fails,134.9035480176809
396,62.601992057208776,-150.28007658853568,Passes,2702.797754395613
397,62.40609558221644,-150.2783710194736,Fails,273.80582711298564
398,62.5326432091497,-150.27891235207522,Fails,78.36192695605754
399,62.701117484899505,-150.27886268052418,Fails,164.0248079487835
400,62.53356271546103,-150.27985028536668,Fails,416.3509963318879
401,62.70086922975043,-150.27789838960018,Fails,1443.638876869214
402,62.701117484899505,-150.27885211210906,Fails,164.0248079487835
403,62.50725615380175,-150.27952653356203,Fails,311.97770982238865
404,62.52936136397838,-150.28074092274244,Fails,107.55723447993587
405,62.432244674752475,-150.28139029313738,Fails,543.0223720500687
406,62.679157993787015,-150.28088382547193,Fails,467.9882515755532
407,62.690290354990395,-150.28139170225936,Fails,282.2678632174186
408,62.681526859764745,-150.28138232853468,Fails,262.3146494960917
409,62.677106216234044,-150.28170234548023,Fails,338.961187282547
410,62.41947456097419,-150.28332947019803,Fails,872.3805196392279
411,62.43781782890174,-150.28297195601573,Fails,223.03812478300384
412,62.53194543668306,-150.28593523529366,Fails,396.3822552127175
413,62.409716800075756,-150.28912572405812,Fails,1424.908767281157
414,62.514102234732,-150.2896792301101,Fails,879.0074453294178
415,62.32616244671054,-150.2917865711804,Fails,368.20792604482665
416,62.62163379854406,-150.29227059012916,Fails,329.9979537887413
417,62.2564810672951,-150.29469444871717,Fails,1369.1476750641823
418,62.54953415325324,-150.28894370961044,Passes,5978.536474201002
419,62.49569262012521,-150.29658441712868,Fails,585.6697976975614
420,62.59546924286533,-150.2979667212738,Passes,3610.7776703573136
421,62.28765911196997,-150.29731607504144,Passes,1277.588544141797
422,62.41768359326889,-150.29810066107365,Fails,704.8030316610091
423,62.583715427436154,-150.2980644339326,Fails,145.88186270988683
424,62.57680809584992,-150.299105053765,Fails,741.8146709885842
425,62.396928554268946,-150.29930082107333,Passes,2038.1368902002255
426,62.43336473104245,-150.2998084964213,Fails,301.4738682547165
427,62.369602269245405,-150.29940591809023,Fails,1093.2604573917272
428,62.58205054977624,-150.3011301390022,Fails,603.516262290251
429,62.63278958803624,-150.3018167626048,Fails,472.5411408601194
430,62.487216500738214,-150.30269535877292,Fails,444.2808281729561
431,62.67642187995565,-150.3042930684342,Fails,854.7782006265697
432,62.62079560092896,-150.30250724466632,Fails,759.8901008349451
433,62.62866272286937,-150.3029432600022,Fails,922.4074887720444
434,62.6254762105885,-150.30336156083453,Fails,549.2881555709142
435,62.50753032022927,-150.30438212569493,Passes,3038.3819386609175
436,62.60974508567714,-150.30531638991033,Passes,2827.7270502663396
437,62.320744154660055,-150.3058049481674,Fails,1127.5192797313255
438,62.540522383630325,-150.30452412419683,Passes,1453.384490551057
439,62.36731127549176,-150.305490506948,Fails,136.950761981903
440,62.81074365480741,-150.30566418123632,Fails,312.7586065825754
441,62.495662318847245,-150.30701348745896,Fails,611.7512749881591
442,62.43011982368949,-150.3068033214689,Fails,560.044142841513
443,62.42179386713637,-150.3070738452206,Fails,166.109841671794
444,62.33613765208289,-150.30730067734078,Fails,748.4469938451241
445,62.34103008093587,-150.3093937384848,Fails,292.5138308172916
446,62.258833233200576,-150.31014706428317,Fails,380.59765354388793
447,62.67458192394214,-150.3190017132547,Passes,2788.149546072231
448,62.43008491714935,-150.31085077000827,Fails,204.567104628596
