Polygon,Latitude,Longitude,Result,Perimeter
36,61.24185580448028,-151.0184773591851,Fails,512.6265429797863
37,61.173253722401434,-151.02780350513478,Fails,98.46269170126268
38,61.24226152885882,-151.0435734514383,Fails,207.12307934321169
39,61.23949465742661,-151.0449795713757,Fails,923.3097084488357
40,61.235698721071564,-151.0486787190372,Fails,314.38598131080687
41,61.24584060606977,-151.04915246215023,Fails,253.65267094579502
42,61.234072000422785,-151.05673019059805,Fails,335.1203915792661
43,61.2291517992809,-151.05936867091822,Fails,59.1859969978084
44,61.22832673124302,-151.05939907543555,Fails,88.77977797053916
45,61.228349564675,-151.06752146797945,Fails,276.7011918839677
46,61.328158825688995,-151.07258236032686,Fails,206.1317074250942
47,61.2280667179819,-151.07658373433046,Fails,442.40768716650626
48,61.37515827838578,-151.081726510427,Fails,1568.1065530186797
49,61.165910773718174,-151.0846794912318,Fails,1314.4198937113485
50,61.2329105414824,-151.0845228215464,Passes,6627.283450621244
51,61.23608059799648,-151.08824238273317,Fails,285.544281222283
52,61.23608059799647,-151.08825787092772,Fails,285.54428122228296
53,61.229344682163436,-151.11303796381196,Passes,9146.72067197667
54,61.35926245419532,-151.09100467354997,Fails,325.085690574558
55,61.161691135443206,-151.09354188309524,Fails,970.8973028701522
56,61.35796744697661,-151.09446792210403,Fails,177.32156427695332
57,61.15702081753462,-151.09655340927011,Passes,1460.778797296451
58,61.35694718844126,-151.09594912612909,Fails,186.89997984104693
59,61.14385431310296,-151.09773653335327,Fails,631.6413667998881
60,61.34802678036377,-151.09814802219836,Fails,1549.5422321538247
61,61.364527912597715,-151.10320645678325,Fails,59.10319286687803
62,61.32283171037002,-151.10322801635007,Fails,226.1240712371153
63,61.357704862508946,-151.10374590662826,Fails,432.07848745768155
64,61.3516418440574,-151.10501682629115,Fails,492.0447058178258
65,61.13268991837365,-151.1054164695219,Passes,4577.739417356783
66,61.405680373910684,-151.1056865923797,Passes,1783.7656545159125
