Polygon,Latitude,Longitude,Result,Perimeter
98,62.733823765345015,-150.19889612319935,Fails,515.1855013029547
99,62.73534717586839,-150.19047656969357,Passes,3996.180166270662
100,62.738555038575576,-150.19872872981472,Fails,185.59719512727133
101,62.730400902410864,-150.19765845131906,Fails,377.03090838466983
102,62.7390101849862,-150.19754295363964,Fails,173.09321033137462
103,62.73786955491259,-150.19663173946944,Fails,444.4045658776684
104,62.731053922623516,-150.19635204423443,Fails,493.55082824565557
105,62.73906836159507,-150.19632124485327,Fails,347.8623916302339
106,62.732436228183175,-150.19513803529327,Fails,409.4962958390067
107,62.73902575578445,-150.19479410887027,Fails,280.4555884582362
108,62.73297151002074,-150.19334682313473,Fails,602.5814236355152
109,62.738741014118176,-150.19085900234995,Passes,2337.745140678155
110,62.58321872630492,-150.1921079628411,Fails,595.6092169718283
111,62.740567264812,-150.19323104027586,Fails,76.55583896182242
112,62.73693480446312,-150.19271328401211,Fails,133.1430507918588
113,62.74233052938398,-150.18970451113196,Fails,78.23208834669012
114,62.4698473775286,-150.18765070573096,Fails,891.9701284287491
115,62.7390009296166,-150.18948751549186,Fails,87.38475770984165
116,62.74133022492097,-150.18770863018113,Fails,1647.7627113956412
117,62.73812983600775,-150.18655327815105,Fails,675.754791802352
118,62.74002117693827,-150.1800222562477,Passes,5666.54291340639
119,62.6921055385192,-150.18326964042328,Fails,704.3691197763505
120,62.74373990302721,-150.18352500784135,Fails,223.86514658558298
121,62.73545666749562,-150.18319930850305,Fails,107.3657192461164
122,62.739859668772816,-150.18260880754704,Fails,116.5119708026396
123,62.54597747456706,-150.18009059318646,Fails,735.5374274439982
124,62.74572635858986,-150.1820007172009,Fails,174.75722233585486
125,62.74369666860177,-150.18057786117396,Fails,87.38040017387735
126,62.74582112591656,-150.1798872083841,Fails,87.37840929630704
127,62.74645422430726,-150.17828307394814,Fails,105.67447602067227
128,62.74605915876833,-150.1769616811431,Fails,324.49297065158066
129,62.46612701358643,-150.17623632422234,Fails,665.6721135816906
130,62.59392076436286,-150.17434522096988,Passes,2251.0865283085786
131,62.74404466160979,-150.17593278783744,Fails,611.6614229322254
132,62.744519852062126,-150.17636067924013,Fails,49.104165244721145
133,62.54574247928865,-150.16412342511464,Passes,3880.5865059514645
134,62.740327453688316,-150.17555297662813,Fails,242.17293562930126
135,62.74190204298325,-150.1739953666848,Fails,2077.9539651348164
136,62.746253489657356,-150.17401330377052,Fails,857.9076032240098
137,62.74340594110981,-150.1749772737026,Fails,38.27616532301716
138,62.69889768018115,-150.17063537835097,Fails,1657.8776327231872
139,62.74070894196538,-150.17114891062317,Passes,1844.0352480307733
140,62.744080105342086,-150.17378294214384,Fails,272.9685043425362
141,63.012169267925984,-150.16926220179116,Passes,2103.230609011144
142,62.74510982254445,-150.16910950897835,Fails,1477.7944406760646
143,62.74813906452901,-150.17179324508444,Fails,584.1902159042346
144,62.74454038498292,-150.1718049374421,Fails,429.4285183135742
145,62.74250868266721,-150.1706949519011,Fails,154.7853935326105
146,62.74326221066436,-150.17079112447857,Fails,49.10455506205829
147,63.06482637448933,-150.16980205631702,Fails,440.6990886734407
148,62.7437984357878,-150.17049537144655,Fails,116.5070702973277
149,62.748195841768954,-150.1680527252357,Fails,525.9391867993851
150,62.74615575180965,-150.16621570529813,Fails,1052.6439357025638
151,62.75090656396833,-150.16755285276125,Fails,300.3925001260001
152,62.75309039940041,-150.16665453747717,Fails,329.50938235218314
153,62.74763845499364,-150.16623695576723,Fails,312.9150297664412
154,62.74259851419562,-150.1656696705176,Fails,200.53288345821812
155,62.749873811155474,-150.1649520751318,Fails,29.12488803319546
156,62.745173549184265,-150.1636543550521,Fails,116.50538570578594
157,62.746262583713325,-150.1626626544649,Fails,416.91244905839596
158,62.747240930722754,-150.1631668776672,Fails,127.33231358557438
159,62.748403471880756,-150.16248431611263,Fails,349.5042255246086
160,62.75346450567687,-150.16213649836982,Fails,406.0477205947277
161,62.746855471800835,-150.16227509558513,Fails,67.39984214289731
162,63.05901643977123,-150.16113243854372,Fails,308.3919314389248
163,62.7503805541056,-150.15132100408687,Passes,5286.09153513642
164,62.748965229410956,-150.16051354208994,Fails,213.02394819113522
165,62.34748405272554,-150.158584530209,Fails,1374.7242500420462
166,63.056945794063424,-150.1593633949481,Fails,493.185760994479
167,62.74974113689813,-150.1598607005061,Fails,134.794337966167
168,62.75509497581554,-150.15979340196975,Fails,272.941521831779
169,62.75454450619938,-150.1579339642899,Fails,943.497906348124
170,63.073234278618365,-150.15922140317733,Fails,286.47759860249096
171,62.756640293592135,-150.15693724421413,Fails,298.6855224073123
172,63.085130603282934,-150.15557642761263,Fails,114.1920079630151
173,62.69750226341996,-150.15267175520492,Fails,1036.7834375672385
174,62.755967152828845,-150.15539676455577,Fails,163.90574827308512
175,62.496850734969236,-150.15288949749666,Fails,279.7538671728184
176,62.750869392301404,-150.15268728362855,Fails,317.0034349980283
177,62.7565452993322,-150.1527289984992,Fails,243.8150325324736
178,62.347261690386645,-150.15027543047117,Fails,704.855597481074
179,62.75650537420847,-150.15070479472567,Fails,105.65885430120693
180,62.59440429937533,-150.14938382946357,Fails,664.6302955613393
181,62.75702440081707,-150.15043530014043,Fails,116.49068296532705
182,62.75188428458159,-150.14919299583286,Fails,490.0597647825724
183,62.48532374236244,-150.1470084637303,Fails,1149.8098810059087
184,62.75921030134176,-150.1474808409838,Fails,78.22160432488971
185,62.761938713841964,-150.14739159658956,Fails,196.39506591024747
186,62.5535610737675,-150.14364369760554,Fails,1039.4373453869111
187,62.7508685262948,-150.14413936570833,Fails,1251.1710255039734
188,62.757336672320584,-150.14623460676418,Fails,262.1032743443652
189,62.76128903442905,-150.1459342677695,Fails,232.97074187219238
190,62.7591197734449,-150.14544233844498,Fails,464.2628128059104
191,62.757602915860055,-150.14462140362158,Fails,222.1471702160834
192,62.49930703871991,-150.14264370573355,Fails,1197.244703387833
193,62.769394534988756,-150.14356152467008,Fails,282.0473504573747
194,62.75968996780481,-150.14146796668788,Passes,2144.4809604424554
195,62.763671933919554,-150.14276791498008,Fails,125.62544677698907
196,62.338329628169895,-150.14241035026896,Fails,147.68952675425825
197,62.47066512811566,-150.14154197882763,Fails,253.66816927839818
198,62.753716486888486,-150.14165823139382,Fails,214.69755179009167
199,62.77026370952165,-150.1408264242393,Fails,336.8904226202237
200,62.54792088146549,-150.13918208029745,Fails,516.0264357705446
201,62.76611906865906,-150.13976083645395,Fails,291.19867071745244
202,62.77246596775357,-150.13970279648282,Fails,192.9877345169839
203,62.73234909835487,-150.13753895984226,Fails,808.0796184093413
204,62.770861353983754,-150.13939761331073,Fails,278.6512008785916
205,62.75957561622396,-150.13870929129837,Fails,154.75359329654776
206,62.7713271424277,-150.1383783467401,Fails,280.3454392017009
207,62.768581742374074,-150.13298736655642,Passes,2132.4254355185317
208,62.77027326795029,-150.13748159374342,Fails,435.08215581494113
209,62.75904406138689,-150.1379518153301,Fails,292.90922851470077
210,62.77257216534991,-150.13797635816144,Fails,116.47146679503912
211,62.76252209035589,-150.13778702094,Fails,78.21954352955493
212,62.33160962228844,-150.13706602528154,Fails,249.73918261648836
213,62.76197672604468,-150.13708227811068,Fails,331.16641592121425
214,62.33014497780347,-150.13694773780315,Fails,95.61795425687441
215,62.77239637195892,-150.13638924235792,Fails,262.06099872896334
216,62.330914962332706,-150.13612214328012,Fails,192.6569378537357
217,62.771484973518895,-150.13592865998822,Fails,475.03146438711576
218,62.32132059696598,-150.1342739814475,Fails,471.7277500105338
219,62.49254469630224,-150.1339547794201,Fails,731.7203503706022
220,62.774257781973255,-150.13316497891648,Fails,1266.927533938605
221,62.447321223464016,-150.13428359133195,Fails,38.45946896995698
222,62.75667376807716,-150.13179670689055,Fails,336.9536542125538
223,62.73782870609546,-150.11889798774135,Passes,8132.358429282993
224,62.77602210552937,-150.1314076515853,Fails,298.6076958064116
225,62.77155914211414,-150.13014317452243,Fails,690.3529859386683
226,62.617388381863464,-150.13062981211317,Fails,594.1080263957731
227,62.772116097590285,-150.13104452307894,Fails,58.235977096107355
228,62.237315913127674,-150.13045960500676,Fails,264.9166615910195
229,62.77517036955628,-150.1302866167384,Fails,223.79684888244026
230,62.23891760564236,-150.12947000343263,Fails,87.84872719933585
231,62.32258116311118,-150.12927698081512,Fails,166.26301136685808
232,62.77824260782798,-150.1292170931295,Fails,87.34826292338663
233,62.777185720367605,-150.12723923721705,Fails,702.8328181434425
234,62.80636024288021,-150.12684994069105,Fails,617.4876464673862
235,62.26512243942776,-150.12658038288868,Fails,389.8696479981316
236,62.77547836336798,-150.12684810739458,Fails,105.62952842710939
237,62.267963593836726,-150.1262526526919,Fails,67.84420404161911
238,62.77080989860958,-150.12566122133185,Fails,435.0798163341318
239,62.77943391209707,-150.1258836524137,Fails,105.62338690348211
240,62.77626420051988,-150.12528775639265,Fails,262.05056818827234
241,62.779045958353485,-150.12516697450567,Fails,105.62391611858553
242,62.25920681644712,-150.124754262798,Fails,272.7888383114582
243,62.777151391156515,-150.12487113834447,Fails,223.79274065810569
244,62.77151852264039,-150.12399749075695,Fails,267.81124006435755
245,62.776539075389174,-150.1237357365959,Fails,717.0771591035536
246,62.78027614293859,-150.12174213504986,Fails,1583.7046528180226
247,62.25685243190024,-150.12361892536262,Fails,262.11817034612324
248,62.326834044327704,-150.12373394774292,Fails,263.30202296383334
249,62.325613476259136,-150.12381522388768,Fails,87.7684829061542
250,62.32519895953325,-150.12363379942838,Fails,126.30381779557953
251,62.77004398366824,-150.1236774822108,Fails,116.47451649390872
252,62.32768828078734,-150.12274375507783,Fails,243.321989231409
253,62.776207515384314,-150.1224405292862,Fails,96.4893065088841
254,62.91460523465681,-150.12083662817895,Fails,623.3871380236164
255,62.33812938259586,-150.11987528372646,Passes,1780.8256590918752
256,62.785009219933244,-150.11837129399223,Passes,2459.346620455971
257,62.77181205241719,-150.1208047159996,Fails,176.40520538467962
258,62.33409328736176,-150.11949475514024,Fails,264.7076982240387
259,62.229575448088326,-150.1191091659884,Fails,500.58066545735
260,62.77418841802159,-150.11847076422032,Fails,362.5933155962256
261,62.78515963551568,-150.11901223150193,Fails,78.20550622534495
262,62.78151716232452,-150.11841621883954,Fails,262.0360289078294
263,62.78357860061564,-150.11761804618098,Fails,318.55458012355825
264,62.78416937502014,-150.11673790857083,Fails,185.52651520594165
265,62.78777042340987,-150.11600618488276,Fails,163.83667705028768
266,62.7826386921033,-150.11349690380914,Passes,2252.675024543694
267,62.565738673263944,-150.11463074648637,Fails,565.0197250571491
268,62.5591359892521,-150.1141579863992,Fails,591.136972286821
269,62.783941193330335,-150.11554800110625,Fails,154.70833497687903
270,62.27042453951263,-150.11508988022968,Fails,521.7812848492629
271,62.788474891711616,-150.1141543946041,Fails,637.0700241859836
272,62.24589775261295,-150.1143981087873,Fails,825.3454027939711
273,62.78719833841312,-150.11484310298854,Fails,202.08703993792994
274,62.32779738052765,-150.11368462299023,Fails,827.0110678817113
275,62.77609046218063,-150.11379492521846,Fails,1111.5345005559936
276,62.78639311532996,-150.1131738016829,Fails,309.4075614964489
277,62.21218612991848,-150.1120439433057,Passes,1781.6372720423558
278,62.343929606224414,-150.10976358530513,Passes,2182.321220386906
279,62.33818754170012,-150.1126849213772,Fails,260.41380389893084
280,62.242272632249275,-150.11278305666036,Fails,295.5569267100746
281,62.77935693660135,-150.1122339204069,Fails,504.1066232521142
282,62.7891577958339,-150.11229195677157,Fails,425.84785951472804
283,62.22489552233092,-150.11171160742796,Fails,584.3870320389094
284,62.33916268123252,-150.1125816760911,Fails,127.7111295524683
285,62.79132940036007,-150.10556759660855,Passes,6813.471817629436
286,62.216274532388475,-150.1118197204604,Fails,177.09247472053175
287,62.79008240327268,-150.11131580836295,Fails,280.2812925736992
288,62.612297115171685,-150.11052402140433,Fails,328.4344140824636
289,62.2321824127627,-150.11059116736706,Fails,501.9338233353036
290,62.77928188951053,-150.1106675735242,Fails,116.46302754764645
291,62.784325374017065,-150.1092494972229,Fails,223.77703127787373
292,62.791255346372225,-150.10853530867402,Fails,454.9502144036762
293,62.249041291573015,-150.1087960227339,Fails,166.37657433615936
294,62.56927122222854,-150.10787629250336,Fails,248.71066269410935
295,62.44998882928599,-150.10397912050814,Passes,1630.9663050871704
296,62.33403507355559,-150.10730054362816,Fails,303.23708292632716
297,62.339081262021125,-150.10676936589496,Fails,811.2115238805567
298,62.33301267659509,-150.1070121213296,Fails,107.73921000281715
299,62.34239673748548,-150.1056471912643,Fails,744.8411066848907
300,62.79307950972059,-150.10551953593446,Fails,114.73604658730248
301,62.792130213260144,-150.10395925822255,Fails,1280.9189600223592
302,62.34767746293403,-150.10361992776046,Fails,463.6867550930747
303,62.33108028254046,-150.10389200000796,Fails,166.24982139654486
304,62.336943427873685,-150.10254431571343,Fails,312.50426815046256
305,62.79882872753896,-150.10246526396847,Fails,96.46120060346382
306,62.33032694423284,-150.1017166678983,Fails,381.7343720131703
307,62.79937354992556,-150.10120334487883,Fails,307.64546621765214
308,62.34857805515311,-150.09954661999632,Fails,874.4911264656026
309,62.791558206953724,-150.10099373797922,Fails,289.41034466335657
310,62.79267314455208,-150.10123277539864,Fails,323.6470969917348
311,62.34077756738321,-150.09933198354975,Fails,773.3661677875739
312,62.34398568736622,-150.10016624225983,Fails,348.1420469248248
313,62.332796671438444,-150.1003658678785,Fails,423.1064672485508
314,62.79315720815946,-150.10004494593153,Fails,389.2929590667112
315,62.33612670075419,-150.10025646521103,Fails,146.26451675184296
316,62.80188488408249,-150.09970812705797,Fails,172.9372311509153
317,62.5138186546348,-150.09746172733284,Fails,1384.5955704760086
318,62.79970254331533,-150.0984718442054,Fails,127.28351739205553
319,62.82460804290674,-150.09650721701266,Fails,900.8979451939077
320,62.795310211476036,-150.09000522664795,Passes,6657.338780704091
321,62.79036861070039,-150.09604962155558,Fails,594.2780041825037
322,62.797292565421515,-150.0975907215583,Fails,203.77123447118237
323,62.34282035871923,-150.09616639900162,Fails,761.2083615332275
324,62.79145629723662,-150.09682173030114,Fails,214.62718505648692
325,62.80033738143717,-150.09638035991233,Fails,242.00563520973247
326,63.08582478995885,-150.09442655611517,Fails,422.4824558432782
327,62.34815919363435,-150.09265965357824,Fails,778.9169365339934
328,62.24234175074357,-150.09320788856687,Fails,204.97300454059183
329,62.43776107181144,-150.09007578265107,Passes,1925.648888417716
330,62.55202568245646,-150.09226040234088,Fails,1058.5050636737299
331,62.799151109950444,-150.09303723117702,Fails,220.31760754371834
332,62.826500104890876,-150.09284969716725,Fails,310.98892228209803
333,62.33456828226248,-150.09262332171565,Fails,272.55619845398917
334,62.80011875334352,-150.09242581625867,Fails,358.4437319220842
335,62.58176490366371,-150.09097136527762,Fails,1044.053686543484
336,62.34198990647836,-150.09167264748353,Fails,212.60049160703008
337,62.33426644832701,-150.09154534337472,Fails,252.57939639197406
338,62.800469589632016,-150.09110989335846,Fails,316.7725678949834
339,62.40288520076397,-150.08753197240944,Passes,1525.378358212367
340,62.34128408732656,-150.0894444203239,Fails,607.1264718135938
341,62.21090859575803,-150.09025245379627,Fails,355.54786193957847
342,62.28631376497711,-150.08916800675058,Fails,425.5446173978096
343,63.089833102816016,-150.08939263773854,Fails,232.1547757604866
344,62.62455777217927,-150.0879093858412,Fails,850.1184627769068
345,63.091155134732915,-150.0886784883448,Fails,203.13260955311213
346,63.09482688025738,-150.08895460209527,Fails,29.01779505284498
347,63.09303188298967,-150.08815265154166,Fails,662.174882331309
348,63.08658403134521,-150.08776514052423,Fails,464.3258347074393
349,62.8021440770814,-150.08288805302504,Passes,2427.3651188861704
350,62.34937829381605,-150.08011264457667,Passes,2221.907268418049
351,62.81094445469445,-150.08614234683523,Fails,194.61323696651965
352,62.81285233173751,-150.08591735083994,Fails,252.82059097394762
353,62.8063778425266,-150.08590033012928,Fails,29.10736858952064
354,62.24988485385426,-150.0847742484538,Fails,461.6033379683697
355,62.71503115566876,-150.08543919495014,Fails,222.26600156288924
356,62.80676656804954,-150.0854299395805,Fails,116.42895893217442
357,62.80012556814912,-150.08532540834744,Fails,58.21860959165111
358,62.807096494753885,-150.08455645046425,Fails,203.75001993042565
359,62.22343098859888,-150.0760855939965,Passes,3365.932567164169
360,62.34330430738181,-150.08021237187302,Passes,2197.3625742984996
361,62.791348211173016,-150.0825634971739,Fails,145.56009046818002
362,62.30232714783857,-150.0817053738927,Fails,646.6056888867099
363,62.23883929097657,-150.08057401150626,Fails,480.3026411286088
364,63.088369145050834,-150.08071221385757,Fails,524.2501075608646
365,63.08463998493545,-150.08088003099863,Fails,201.2557692249826
366,62.39979754168072,-150.07859619863544,Passes,1646.3184861712557
367,62.33210073850777,-150.07988931757097,Fails,415.98530065710986
368,62.476111755522545,-150.08037616392943,Fails,193.7219753988718
369,62.25079979778394,-150.06671033892758,Passes,5107.873676512352
370,63.07894637711088,-150.08003304801645,Fails,252.15951529049875
371,63.02788108271629,-150.07900252221043,Fails,562.4323893425037
372,62.710141556476124,-150.07854474031313,Fails,510.3356045968375
373,62.15180850285263,-150.07854709725245,Fails,466.32943670914096
374,62.238906088779736,-150.07879964687237,Fails,106.45933220205475
375,62.55206478559236,-150.07867787524498,Fails,38.394679243553796
376,62.4218054761339,-150.07815685238018,Fails,300.0331408529065
377,62.80165270413213,-150.07745616645855,Fails,49.086451622943294
378,62.26615611568769,-150.07602598072884,Fails,698.4371407469978
379,62.40505086166139,-150.07544321431078,Fails,957.2938441427498
380,62.80493454930344,-150.07719266064188,Fails,87.32344302253492
381,62.81833787401702,-150.07673659288224,Fails,420.0284788919975
382,62.803557132534465,-150.07567847334766,Fails,449.73576738484
383,62.34826898772462,-150.07593901175653,Fails,507.94192484531175
384,62.80172023266038,-150.07583176461378,Fails,318.48222290765835
385,62.14078524914129,-150.0751949785577,Fails,395.82303733800273
386,62.80479193540806,-150.07491286840673,Fails,646.0691625677695
387,62.79368116429865,-150.07291252441743,Fails,794.5929491741688
388,62.12948136292893,-150.07126703081252,Passes,2248.2886566051243
389,62.1625657104466,-150.0714536816859,Passes,1932.988888589867
390,62.14277050075628,-150.07401509049959,Fails,534.3461496289414
391,62.8025650800033,-150.0743831470431,Fails,461.75323345451136
392,62.82132580885434,-150.0743479955755,Fails,85.58078670796908
393,62.35741410155242,-150.02457135607807,Passes,18879.333380633863
394,62.37931310413528,-150.07259779478602,Fails,937.1208632802511
395,62.79680180159788,-150.07319815201183,Fails,58.2206710800244
396,62.29866179967313,-150.07173844512667,Fails,884.4138546872275
397,63.10528741623507,-150.07284158994523,Fails,174.08724520617915
398,62.801798430833784,-150.0720503047044,Fails,480.5725011676839
399,62.35134949620052,-150.071456275899,Fails,298.87986382093516
400,62.80412799740858,-150.07146759108383,Fails,335.015933947619
401,62.29621358226832,-150.0628700184649,Passes,5411.113322820307
402,62.31467086806581,-150.06324854807815,Passes,7249.907727389932
403,62.80592039274346,-150.07116243137568,Fails,191.18682349356732
404,62.12549919953548,-150.07046612676262,Fails,545.1058141365521
405,62.21748067037663,-150.06871855312835,Fails,935.7442512844955
406,62.80623770534228,-150.0699534372056,Fails,269.37856816299666
407,62.155308042402524,-150.06960241276425,Fails,358.404269904658
408,62.639184021374064,-150.06993695776663,Fails,280.79576140054445
409,62.794514092007645,-150.0698444416178,Fails,145.5551459236519
410,62.80502949319527,-150.06917720515963,Fails,520.5055521667412
411,62.79525270679682,-150.06958692456965,Fails,96.4657135297557
412,62.80277380160671,-150.06909105453286,Fails,312.7783593389425
413,62.80323373903218,-150.06876047450828,Fails,47.3697901579048
414,62.79303606392685,-150.06809572119803,Fails,280.2711111159433
415,62.803348723388545,-150.0678370063962,Fails,249.41172937043024
416,62.303466344702585,-150.06573415012895,Passes,1760.841913535943
417,62.40692099075288,-150.0676378526199,Fails,387.7857635460639
418,62.64123700502912,-150.06774673932102,Fails,319.1283163293554
419,62.80635552075288,-150.06737652453725,Fails,376.6777789345843
420,62.269051063810856,-150.06705638736366,Fails,653.3151184877324
421,62.224553006795695,-150.06504006720849,Fails,1208.5361445222752
422,62.64873362564667,-150.06476168818645,Fails,1272.6077154103618
423,62.16888502216707,-150.06512419313523,Fails,1186.9257019958534
424,62.79447598166226,-150.0675697984317,Fails,107.31077205021899
425,62.798167240829756,-150.0672632823681,Fails,116.43964283702302
426,62.281536726785845,-150.06445126196172,Passes,1674.4122167027294
427,62.79456114661779,-150.06714864022706,Fails,67.35548941692616
428,62.80340741332044,-150.06668836058623,Fails,172.9334423228148
429,62.44645146999919,-150.06630001197885,Fails,447.52371836156226
430,62.79465599978443,-150.066466255387,Fails,252.86554190373116
431,62.208031683476314,-150.06225682540946,Passes,1622.731709538369
432,62.798867926751356,-150.0663709558525,Fails,58.219389616242225
433,62.805644394518154,-150.06597781081052,Fails,231.14298370848107
434,62.79551312749031,-150.06612432747454,Fails,105.59847043601631
435,62.28963609171989,-150.064961884164,Fails,425.5242779793455
436,62.2102817713153,-150.06447451247493,Fails,551.1456544122173
437,62.28757060233345,-150.0617509780363,Fails,1417.3599187609004
438,62.72496271167658,-150.06516068016973,Fails,107.37547747038514
439,62.14000618274322,-150.06470838156514,Fails,146.56705685852046
440,62.349997745582506,-150.06452799112753,Fails,212.5757023367903
441,62.7056890793202,-150.06120088718197,Fails,1494.5661080975874
442,62.80627077894765,-150.0526268926238,Passes,9491.064166716418
443,62.798926725569956,-150.06451552646567,Fails,87.32905657043044
444,62.80189179420006,-150.0636234931066,Fails,87.32628466198345
445,62.7951986543216,-150.0617536152922,Fails,990.3461686718748
446,62.79827089259329,-150.0630292229956,Fails,145.5493376496396
447,62.79596400439606,-150.06272663258412,Fails,163.81891865809092
448,62.173953800694626,-150.05913932393437,Fails,1804.9135193352204
